Ссылка;Текст;Тип;Автор;"Ссылка на автора";Дата;Лайков;Комментариев;Репостов;Переходов;"Просмотров вики страницы";Просмотров;"Лайков / Просмотров";"Комментариев / Просмотров";"Репостов / Просмотров";"Переходов / Просмотров";"Просмотров вики страницы / Просмотров поста"
https://vk.com/wall-227802988_26188;"Позывной Клещ";Пост;"Белое небо";https://vk.com/club227802988;"01:02 23.07.2025";25;0;0;0;0;288;8,681%;0%;0%;0%;0%
https://vk.com/wall-226228460_2354;"От воина с позывным «100» приветы всем с Запорожского направления. Полк 1462, 3 бат — на связи. Работаем, братья! 🇷🇺

Хотите подписать контракт? Лучшие условия в личных сообщениях:
vk.me/club226228460";Пост;"&quot;Герой.Рус&quot; - служба по контракту.";https://vk.com/club226228460;"18:03 23.07.2025";5;0;0;0;0;690;0,725%;0%;0%;0%;0%
https://vk.com/wall-224692604_112379;"От воина с позывным «100» приветы всем с Запорожского направления. Полк 1462, 3 бат — на связи. Работаем, братья!";Пост;"СВО в фото";https://vk.com/club224692604;"11:32 23.07.2025";124;5;2;0;0;2276;5,448%;0,22%;0,088%;0%;0%
https://vk.com/wall-147085429_119748;"От воина с позывным «100» приветы всем с Запорожского направления. Полк 1462, 3 бат — на связи. Работаем, братья!";Пост;"Сводки СВО | Армия России";https://vk.com/club147085429;"10:27 23.07.2025";19;4;1;0;0;768;2,474%;0,521%;0,13%;0%;0%
https://vk.com/wall-176240918_52181;"От воина с позывным «100» приветы всем с Запорожского направления. Полк 1462, 3 бат — на связи. Работаем, братья!";Пост;"ВК КЛИПЫ - Лучшие Видео Вконтакте/События";https://vk.com/club176240918;"08:23 23.07.2025";4;0;1;0;0;440;0,909%;0%;0,227%;0%;0%
https://vk.com/wall-227802988_26187;"От воина с позывным «100» приветы всем с Запорожского направления. Полк 1462, 3 бат — на связи. Работаем, братья!";Пост;"Белое небо";https://vk.com/club227802988;"01:02 23.07.2025";26;0;0;0;0;276;9,42%;0%;0%;0%;0%
https://vk.com/wall-223272296_152335;"От воина с позывным «100» приветы всем с Запорожского направления. Полк 1462, 3 бат — на связи. Работаем, братья!";Пост;"РУССКИЙ НОВОСТНИК";https://vk.com/club223272296;"00:30 23.07.2025";43;0;0;0;0;1317;3,265%;0%;0%;0%;0%
https://vk.com/wall-212252135_595660;"От воина с позывным «100» приветы всем с Запорожского направления. Полк 1462, 3 бат — на связи. Работаем, братья!";Пост;"За Родину";https://vk.com/club212252135;"00:07 23.07.2025";234;6;0;0;0;3373;6,937%;0,178%;0%;0%;0%
https://vk.com/wall-226226539_300030;"Кошу укроп. Инструмент — проверенный, настрой — уверенный 💪🏻🇷🇺";Пост;"Надежда России, Защитники!";https://vk.com/club226226539;"13:00 23.07.2025";44;9;1;0;0;572;7,692%;1,573%;0,175%;0%;0%
https://vk.com/wall-224692604_112472;"С верой в сердце и флагом в руках. Брат прислал с передовой.";Пост;"СВО в фото";https://vk.com/club224692604;"16:30 23.07.2025";247;5;4;0;0;3506;7,045%;0,143%;0,114%;0%;0%
https://vk.com/wall-224676097_9652;"С верой в сердце и флагом в руках. Брат прислал с передовой.";Пост;"Русский Мир";https://vk.com/club224676097;"14:00 23.07.2025";25;2;1;0;0;1395;1,792%;0,143%;0,072%;0%;0%
https://vk.com/wall-128602810_457197;"С верой в сердце и флагом в руках. Брат прислал с передовой.";Пост;"Армия России Z | СВО | Спецназ | ЧВК";https://vk.com/club128602810;"10:25 23.07.2025";175;7;1;0;0;4687;3,734%;0,149%;0,021%;0%;0%
https://vk.com/wall-49515725_52506;"Броник не давит, потому что уже привык, а очки — на случай яркой Победы. Короче, в пути. Не переключайтесь! 😉
.Новости России. #Россия #новости";Пост;"Военно-Политическое обозрение России";https://vk.com/club49515725;"21:00 23.07.2025";5;0;0;0;0;200;2,5%;0%;0%;0%;0%
https://vk.com/wall-127209914_47851;"Броник не давит, потому что уже привык, а очки — на случай яркой Победы. Короче, в пути. Не переключайтесь! 😉
-Новости России- #Россия #новости";Пост;"Новости России и Украины - Операция Z";https://vk.com/club127209914;"17:45 23.07.2025";2;1;0;0;0;44;4,545%;2,273%;0%;0%;0%
https://vk.com/wall-53474_3945647;"Броник не давит, потому что уже привык, а очки — на случай яркой Победы. Короче, в пути. Не переключайтесь! 😉";Пост;"ВЕЛИКАЯ РОССИЯ - ЭТУ СТРАНУ НЕ ПОБЕДИТЬ";https://vk.com/club53474;"03:10 23.07.2025";299;17;2;0;0;6714;4,453%;0,253%;0,03%;0%;0%
https://vk.com/wall-53474_3946727;"Военнослужащий Отдела мобильных действий Пограничной службы ФСБ 🇷🇺";Пост;"ВЕЛИКАЯ РОССИЯ - ЭТУ СТРАНУ НЕ ПОБЕДИТЬ";https://vk.com/club53474;"05:10 24.07.2025";16;0;0;0;0;581;2,754%;0%;0%;0%;0%
https://vk.com/wall-226226539_300053;"Привет солнечной Бурятии от бойца с позывным «ТУРИСТ» ☀️🫡";Пост;"Надежда России, Защитники!";https://vk.com/club226226539;"15:00 23.07.2025";151;6;1;0;0;1384;10,91%;0,434%;0,072%;0%;0%
https://vk.com/wall-139425094_534829;"Плечом к плечу, без лишних слов. Каждый знает, за что стоит ✊";Пост;"Народная медицина!";https://vk.com/club139425094;"19:19 23.07.2025";27;1;0;0;0;1103;2,448%;0,091%;0%;0%;0%
https://vk.com/wall-226226539_300071;"Плечом к плечу, без лишних слов. Каждый знает, за что стоит ✊";Пост;"Надежда России, Защитники!";https://vk.com/club226226539;"17:00 23.07.2025";78;5;0;0;0;667;11,694%;0,75%;0%;0%;0%
https://vk.com/wall-151158513_488348;"Плечом к плечу, без лишних слов. Каждый знает, за что стоит ✊";Пост;"Природное здоровье";https://vk.com/club151158513;"06:49 23.07.2025";31;0;0;0;0;1377;2,251%;0%;0%;0%;0%
https://vk.com/wall-218311823_282207;"Связь есть, настрой боевой, а главное — вера в правое дело. Мы русские — с нами Бог! 🇷🇺";Пост;"НОВОСТИ СВО | АРМИЯ РОССИИ";https://vk.com/club218311823;"06:00 24.07.2025";2;0;0;0;0;37;5,405%;0%;0%;0%;0%
https://vk.com/wall-25943575_1158267;"Связь есть, настрой боевой, а главное — вера в правое дело. Мы русские — с нами Бог! 🇷🇺";Пост;"Картинки СО Смыслом Полюс Притяжения";https://vk.com/club25943575;"08:52 23.07.2025";77;2;0;0;0;1506;5,113%;0,133%;0%;0%;0%
https://vk.com/wall-222728283_17474;"Позывной — «МОГИЛА» . 
Кто понял, тот понял.
 Привет с передка всем, кто по нам скучает 👋";Пост;"ZA-Наших Пермский край.";https://vk.com/club222728283;"10:00 23.07.2025";98;1;0;0;0;1201;8,16%;0,083%;0%;0%;0%
https://vk.com/wall-4819076_112458;"Боец морской пехоты Тихоокеанского флота, позывной «КИРЯ» 🇷🇺";Пост;"Тесный Белгород";https://vk.com/club4819076;"22:35 23.07.2025";34;0;0;0;0;710;4,789%;0%;0%;0%;0%
https://vk.com/wall-226226539_300093;"На выезде. Погода норм, настрой боевой, улыбка под маской — это уже классика 🤙";Пост;"Надежда России, Защитники!";https://vk.com/club226226539;"19:00 23.07.2025";88;4;1;0;0;829;10,615%;0,483%;0,121%;0%;0%
https://vk.com/wall-201096918_38677;"Наша пушистая поддержка всегда рядом.";Пост;"СВО / ВЫПЛАТЫ / Военно-правовая коллегия";https://vk.com/club201096918;"10:02 23.07.2025";104;2;1;0;0;862;12,065%;0,232%;0,116%;0%;0%
https://vk.com/wall-68164411_114450;"Наша пушистая поддержка всегда рядом 🇷🇺

#СВО #РОССИЯ2025 #РУССКИЙМИР #МИРZ";Пост;"Мир Zа Путина";https://vk.com/club68164411;"10:00 23.07.2025";19;0;0;0;0;251;7,57%;0%;0%;0%;0%
https://vk.com/wall-176240918_52182;"Наша пушистая поддержка всегда рядом.";Пост;"ВК КЛИПЫ - Лучшие Видео Вконтакте/События";https://vk.com/club176240918;"08:41 23.07.2025";56;12;0;0;0;1362;4,112%;0,881%;0%;0%;0%
https://vk.com/wall-34211772_151159;"Наша пушистая поддержка всегда рядом.
Из сообщений сообществу.";Пост;"Подслушано Чебаркуль";https://vk.com/club34211772;"08:30 23.07.2025";32;0;0;0;0;3565;0,898%;0%;0%;0%;0%
https://vk.com/wall-224692604_112269;"Наша пушистая поддержка всегда рядом.";Пост;"СВО в фото";https://vk.com/club224692604;"08:30 23.07.2025";207;9;0;0;0;2404;8,611%;0,374%;0%;0%;0%
https://vk.com/wall-128801596_4046685;"🇷🇺 Наша пушистая поддержка всегда рядом.";Пост;"«Место встречи» на НТВ | ФК | NonPro";https://vk.com/club128801596;"07:40 23.07.2025";159;13;0;0;0;1871;8,498%;0,695%;0%;0%;0%
https://vk.com/wall-227802988_26185;"Наша пушистая поддержка всегда рядом.";Пост;"Белое небо";https://vk.com/club227802988;"01:02 23.07.2025";27;0;0;0;0;224;12,054%;0%;0%;0%;0%
https://vk.com/wall-223272296_152333;"Наша пушистая поддержка всегда рядом.";Пост;"РУССКИЙ НОВОСТНИК";https://vk.com/club223272296;"00:02 23.07.2025";20;0;0;0;0;756;2,646%;0%;0%;0%;0%
https://vk.com/wall-224692604_112541;"Позывной «Ясыть». Участница СВО, ветеран боевых действий и тактический медик.

Недавно подписала новый контракт с Минобороны и совсем скоро снова отправляется в зону СВО.
Уверенность в глазах, опыт за плечами и крепкая вера в дело.

Удачи и береги себя, сестра по оружию! 🙌";Пост;"СВО в фото";https://vk.com/club224692604;"21:02 23.07.2025";130;2;2;0;0;2209;5,885%;0,091%;0,091%;0%;0%
https://vk.com/wall-203042812_98454;"Позывной «Ясыть». Участница СВО, ветеран боевых действий и тактический медик.

Недавно подписала новый контракт с Минобороны и совсем скоро снова отправляется в зону СВО.
Уверенность в глазах, опыт за плечами и крепкая вера в дело.

Удачи и береги себя, сестра по оружию! 🙌";Пост;"ТОЛЬЯТТИ.ТЛТ Z";https://vk.com/club203042812;"15:00 23.07.2025";4;0;0;0;0;260;1,538%;0%;0%;0%;0%
https://vk.com/wall-217718895_120896;"Позывной «Ясыть». Участница СВО, ветеран боевых действий и тактический медик. 
 
Недавно подписала новый контракт с Минобороны и совсем скоро снова отправляется в зону СВО. 
Уверенность в глазах, опыт за плечами и крепкая вера в дело. 
 
Удачи и береги себя, сестра по оружию! 🙌";Пост;"Семейный Очаг";https://vk.com/club217718895;"05:42 23.07.2025";84;1;1;0;0;8876;0,946%;0,011%;0,011%;0%;0%
https://vk.com/wall-228998740_5837;"Привет с передовой! Держим направление, всё по плану 👌";Пост;"Военная служба по контракту";https://vk.com/club228998740;"22:00 23.07.2025";7;0;0;0;0;62;11,29%;0%;0%;0%;0%
https://vk.com/wall-218099620_2329;"С верой, надеждой и молитвой. Христос с нами — а значит, мы непобедимы! 🙏

Доброе утро, Za СВОИХ 34!🤝☕🌷🌞❤

Всем хорошего дня, а нашим Защитникам удачи и Ангела-Хранителя!❤";Пост;"Za СВОИХ 34";https://vk.com/club218099620;"07:33 23.07.2025";6;0;0;0;0;26;23,077%;0%;0%;0%;0%
https://vk.com/wall-218311823_281871;"Всем мирного неба и спасибо за поддержку!";Пост;"НОВОСТИ СВО | АРМИЯ РОССИИ";https://vk.com/club218311823;"06:00 23.07.2025";169;7;0;0;0;4039;4,184%;0,173%;0%;0%;0%
https://vk.com/wall-201190697_1196053;"Разные судьбы, разный возраст, но одна цель и одна команда. Всем, кто ждёт и поддерживает — низкий поклон 🇷🇺";Пост;Синодик;https://vk.com/club201190697;"04:40 23.07.2025";73;1;0;0;0;1307;5,585%;0,077%;0%;0%;0%
https://vk.com/wall-230628332_1619;"Связь есть, настроение тоже. Всем, кто ждет — привет, держимся! 🤘

Принимаем мужчин на контракт со всей России и СНГ 

  - Прописка и регион проживания НЕ имеют значения 

  - Билеты покупаем мы! 

  - Оплачиваем проживание на время оформления контракта

  - Полное сопровождение

  - Можно не служившим

  - Военный билет делаем за 1 день

  - С судимостью, отмечающихся можно

  - Рассмотрим с ГЕПАТИТОМ, ВИЧ

  - Контракт заключается на срок от 1 года

  - Отпуск каждые 6 месяцев

  - Списание долгов до 10 млн ₽

  - Возраст от 18 до 63 лет

     Московская область

💰 Единовременная выплата за подписание контракта 3 000 000 рублей

  Г. Москва 

💰 Единовременная выплата за подписание контракта 2 300 000 рублей

💰 Ежемесячное довольствие 260 000 рублей

  Г. Чебоксары

💰 Единовременная выплата за подписание контракта 2 500 000 рублей

💰 Ежемесячное довольствие от 260 000 рублей

✅ Пишите сразу на What&#039;s app - Telegram. +7-900-134-82-57 (ответим всем) 
Александр Александрович

НАША ГРУППА :

vk.com/sluzhbapokontraktu8
vk.com/club230628332

ВК: vk.com/id1050632104

Льготы участникам СВО и их семьям:
 - Статус ветерана боевых действий! 
 - Участникам СВО и их жёнам спишут долги по кредитам! 
 - Льготы по ЖКХ. Также не будут начисляться штрафы за неуплату коммунальных услуг
 - Денежные выплаты ветеранам 
 - Единовременное пособие при увольнении 
 - Поощрение при награждении государственными наградами 
 - Бесплатная юридическая помощь 
 - Возможность поступить в вузы на бюджет в рамках отдельной квоты участникам сво и их детям 
 - Детей участников СВО принимают в школы и детские сады вне очереди в приоритетном порядке 
 - Бесплатное питание в школах и детсадах 
 - Обслуживание вне очереди";Пост;"Служба по контракту +7-900-134-82-57";https://vk.com/club230628332;"21:39 23.07.2025";3;0;1;0;0;44;6,818%;0%;2,273%;0%;0%
https://vk.com/wall-140051820_88561;"Связь есть, настроение тоже. Всем, кто ждет — привет, держимся! 🤘";Пост;"Из зоны СВО с любовью | СВО в фото";https://vk.com/club140051820;"20:00 23.07.2025";49;3;0;0;0;884;5,543%;0,339%;0%;0%;0%
https://vk.com/wall-138140232_1388512;"Паросятам посвящается . . . Тут Без лишних комментариев  . Интересно дома они у себя то-же так гадят? Или они надеются , что за этих особей всё кто-то уберет? Хватит уже гадить . Самим то не стремно после себя аставлять это?";Пост;"ДП Йошкар-Ола | городской портал";https://vk.com/club138140232;"19:04 23.07.2025";20;8;1;0;0;3224;0,62%;0,248%;0,031%;0%;0%
https://vk.com/wall329744342_447;"✔️Сегодня хочу показать вам в новом формате, как вживую выглядит комфортная двухкомнатная с террасой — реальная квартира без лишних комментариев 

Отдельное место для отдыха с видом во внутренний двор, не выходя из квартиры 

Многие не знакомы с таким форматом планировок, но это современный вариант, который точно вам понравится";Пост;"Светлана Гончарова";https://vk.com/id329744342;"17:22 23.07.2025";9;0;0;0;0;94;9,574%;0%;0%;0%;0%
https://vk.com/wall-46217147_311461;"Мы справимся! Ждите нас, и мы вернёмся с Победой!";Пост;"В зоне СВО| Великая  Россия| Новости";https://vk.com/club46217147;"03:18 24.07.2025";7;0;0;0;0;2376;0,295%;0%;0%;0%;0%
https://vk.com/wall-159935417_3475254;"Мы справимся! Ждите нас, и мы вернёмся с Победой";Пост;РОССИЯ;https://vk.com/club159935417;"23:01 23.07.2025";239;6;0;0;0;3646;6,555%;0,165%;0%;0%;0%
https://vk.com/wall-224831014_34949;"Мы справимся! Ждите нас, и мы вернёмся с Победой";Пост;#СВО;https://vk.com/club224831014;"22:35 23.07.2025";23;0;1;0;0;226;10,177%;0%;0,442%;0%;0%
https://vk.com/wall-140051820_88566;"Мы справимся! Ждите нас и мы вернёмся с победой 💪🇷🇺";Пост;"Из зоны СВО с любовью | СВО в фото";https://vk.com/club140051820;"22:00 23.07.2025";41;0;4;0;0;832;4,928%;0%;0,481%;0%;0%
https://vk.com/wall-210977948_171650;"Мы справимся! Ждите нас, и мы вернёмся с Победой";Пост;"МЫ - БРАТИШКИ ИЗ СПЕЦНАЗА";https://vk.com/club210977948;"17:00 23.07.2025";10;3;0;0;0;102;9,804%;2,941%;0%;0%;0%
https://vk.com/wall-215232030_648283;"Мы справимся! Ждите нас, и мы вернёмся с Победой";Пост;"Архангел Z | Cпецназ - Армия - Россия";https://vk.com/club215232030;"15:32 23.07.2025";343;14;1;0;0;5795;5,919%;0,242%;0,017%;0%;0%
https://vk.com/wall-230443253_2268;"Мы справимся! Ждите нас, и мы вернёмся с Победой";Пост;"К победе со СВО’ими";https://vk.com/club230443253;"15:00 23.07.2025";2;0;0;0;0;21;9,524%;0%;0%;0%;0%
https://vk.com/wall-210812857_606975;"🇷🇺🇷🇺🇷🇺🙏
Мы справимся! Ждите нас, и мы вернёмся с Победой";Пост;"Новости ДНР | ЛНР | Военная операция на Украине";https://vk.com/club210812857;"14:42 23.07.2025";110;7;0;0;0;3434;3,203%;0,204%;0%;0%;0%
https://vk.com/wall-221267807_163852;"Мы справимся! Ждите нас, и мы вернёмся с Победой";Пост;"ЧВК ВАГНЕР";https://vk.com/club221267807;"14:30 23.07.2025";64;3;0;0;0;932;6,867%;0,322%;0%;0%;0%
https://vk.com/wall-125866183_516724;"Мы справимся! Ждите нас, и мы вернёмся с Победой";Пост;"Донецк-город сильных людей.";https://vk.com/club125866183;"14:24 23.07.2025";20;0;1;0;0;504;3,968%;0%;0,198%;0%;0%
https://vk.com/wall-227552131_32739;"Мы справимся! Ждите нас, и мы вернёмся с Победой";Пост;"Бесстрашные и безупречные 🫂🫶";https://vk.com/club227552131;"12:53 23.07.2025";67;4;0;0;0;798;8,396%;0,501%;0%;0%;0%
https://vk.com/wall-226599028_90720;"Мы справимся! Ждите нас, и мы вернёмся с Победой";Пост;"СВО Z";https://vk.com/club226599028;"12:23 23.07.2025";259;9;0;0;0;3464;7,477%;0,26%;0%;0%;0%
https://vk.com/wall-34211772_151167;"Мы справимся! Ждите нас, и мы вернёмся с Победой

Из сообщений сообществу";Пост;"Подслушано Чебаркуль";https://vk.com/club34211772;"11:48 23.07.2025";71;3;0;0;0;4597;1,544%;0,065%;0%;0%;0%
https://vk.com/wall-224831014_34948;"Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.";Пост;#СВО;https://vk.com/club224831014;"22:35 23.07.2025";9;0;1;0;0;127;7,087%;0%;0,787%;0%;0%
https://vk.com/wall-46217147_311453;"Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.";Пост;"В зоне СВО| Великая  Россия| Новости";https://vk.com/club46217147;"20:31 23.07.2025";241;1;0;0;0;21238;1,135%;0,005%;0%;0%;0%
https://vk.com/wall-185468447_5377;"Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.";Пост;"•156• РЕГИОН•";https://vk.com/club185468447;"20:26 23.07.2025";5;0;0;0;0;80;6,25%;0%;0%;0%;0%
https://vk.com/wall-210977948_171663;"Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.";Пост;"МЫ - БРАТИШКИ ИЗ СПЕЦНАЗА";https://vk.com/club210977948;"19:00 23.07.2025";22;1;0;0;0;314;7,006%;0,318%;0%;0%;0%
https://vk.com/wall-32224630_162287;"Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.

Источник: [https://vk.com/wall-214241020_783024|Сводки СВО | Армия | Россия]";Пост;"Сайт города Вятские Поляны - VP43.RU";https://vk.com/club32224630;"18:01 23.07.2025";5;1;0;0;0;831;0,602%;0,12%;0%;0%;0%
https://vk.com/wall-147085429_119790;"Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.";Пост;"Сводки СВО | Армия России";https://vk.com/club147085429;"15:54 23.07.2025";22;3;0;0;0;689;3,193%;0,435%;0%;0%;0%
https://vk.com/wall-214241020_783024;"Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.";Пост;"Сводки СВО | Армия | Россия";https://vk.com/club214241020;"15:30 23.07.2025";700;30;1;0;0;18547;3,774%;0,162%;0,005%;0%;0%
https://vk.com/wall-201096918_38684;"Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.";Пост;"СВО / ВЫПЛАТЫ / Военно-правовая коллегия";https://vk.com/club201096918;"15:09 23.07.2025";131;2;2;0;0;996;13,153%;0,201%;0,201%;0%;0%
https://vk.com/wall-125866183_516728;"Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.";Пост;"Донецк-город сильных людей.";https://vk.com/club125866183;"14:30 23.07.2025";20;0;0;0;0;591;3,384%;0%;0%;0%;0%
https://vk.com/wall-221267807_163851;"Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.";Пост;"ЧВК ВАГНЕР";https://vk.com/club221267807;"14:30 23.07.2025";32;2;1;0;0;591;5,415%;0,338%;0,169%;0%;0%
https://vk.com/wall-210812857_606966;"🇷🇺🇷🇺🇷🇺🙏
Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.";Пост;"Новости ДНР | ЛНР | Военная операция на Украине";https://vk.com/club210812857;"13:32 23.07.2025";91;0;0;0;0;3729;2,44%;0%;0%;0%;0%
https://vk.com/wall-227552131_32738;"Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.";Пост;"Бесстрашные и безупречные 🫂🫶";https://vk.com/club227552131;"12:53 23.07.2025";43;1;0;0;0;648;6,636%;0,154%;0%;0%;0%
